# wind_disasters.csv,,,,,,,,,,
# file format as follows,,,,,,,,,,
# type,event_name ,num_killed ,damage ,start_year ,start_month ,start_day ,iso ,country_name ,region ,continent 
Hurricane ,Erin ,11,700000,1995,8,0,USA ,United States ,North America ,Americas 
Hurricane ,Fran ,39,3400000,1996,9,5,USA ,United States ,North America ,Americas 
Storm ,Joséphine ,1,170000,1996,10,20,USA ,United States ,North America ,Americas 
Tornado , ,19,0,1996,11,25,USA ,United States ,North America ,Americas 
Winter , ,32,600000,1996,1,6,USA ,United States ,North America ,Americas 
Winter , ,120,90000,1996,1,12,USA ,United States ,North America ,Americas 
Winter , ,59,735000,1996,1,31,USA ,United States ,North America ,Americas 
Storm , ,6,110000,1996,3,5,USA ,United States ,North America ,Americas 
Tornado , ,6,305000,1996,4,19,USA ,United States ,North America ,Americas 
Storm , ,6,70000,1996,4,27,USA ,United States ,North America ,Americas 
Tornado , ,70,300000,1997,3,2,USA ,United States ,North America ,Americas 
Tornado , ,28,50000,1997,5,20,USA ,United States ,North America ,Americas 
Winter , ,0,0,1997,12,30,USA ,United States ,North America ,Americas 
Winter , ,31,2000,1997,1,4,USA ,United States ,North America ,Americas 
Tornado , ,1,100000,1997,1,24,USA ,United States ,North America ,Americas 
Storm , ,0,100000,1997,2,27,USA ,United States ,North America ,Americas 
Winter , ,0,100000,1997,3,13,USA ,United States ,North America ,Americas 
Tornado , ,0,100000,1997,3,23,USA ,United States ,North America ,Americas 
Winter , ,0,300000,1997,3,31,USA ,United States ,North America ,Americas 
Winter , ,9,500000,1997,4,5,USA ,United States ,North America ,Americas 
Tornado , ,0,50000,1997,4,10,USA ,United States ,North America ,Americas 
Tornado , ,4,250000,1997,4,21,USA ,United States ,North America ,Americas 
Tornado , ,0,100000,1997,4,30,USA ,United States ,North America ,Americas 
Storm , ,0,150000,1997,5,2,USA ,United States ,North America ,Americas 
Tornado , ,0,200000,1997,5,17,USA ,United States ,North America ,Americas 
Tornado , ,0,100000,1997,6,20,USA ,United States ,North America ,Americas 
Storm , ,16,300000,1997,7,0,USA ,United States ,North America ,Americas 
Hurricane ,Danny ,0,100000,1997,7,18,USA ,United States ,North America ,Americas 
Storm , ,5,150000,1997,8,11,USA ,United States ,North America ,Americas 
Tornado , ,0,200000,1997,8,15,USA ,United States ,North America ,Americas 
Winter , ,16,300000,1997,10,25,USA ,United States ,North America ,Americas 
Tornado , ,0,60000,1997,11,0,USA ,United States ,North America ,Americas 
Storm , ,0,100000,1997,12,5,USA ,United States ,North America ,Americas 
Storm , ,0,75000,1998,1,5,USA ,United States ,North America ,Americas 
Tornado , ,39,61500,1998,2,3,USA ,United States ,North America ,Americas 
Winter , ,10,100000,1998,2,3,USA ,United States ,North America ,Americas 
Storm , ,0,10000,1998,2,10,USA ,United States ,North America ,Americas 
Tornado , ,14,13500,1998,3,20,USA ,United States ,North America ,Americas 
Tornado , ,1,0,1998,3,28,USA ,United States ,North America ,Americas 
Tornado , ,43,100000,1998,4,11,USA ,United States ,North America ,Americas 
Tornado , ,0,3000000,1998,5,15,USA ,United States ,North America ,Americas 
Storm , ,16,27000,1998,5,30,USA ,United States ,North America ,Americas 
Storm , ,0,0,1998,7,21,USA ,United States ,North America ,Americas 
Tropical storm ,Charley ,17,25000,1998,8,22,USA ,United States ,North America ,Americas 
Tornado , ,9,0,1998,10,4,USA ,United States ,North America ,Americas 
Tornado , ,13,200500,1998,10,18,USA ,United States ,North America ,Americas 
Hurricane ,Bonnie ,0,256000,1998,9,4,USA ,United States ,North America ,Americas 
Storm , ,0,2000,1998,11,3,USA ,United States ,North America ,Americas 
Winter , ,10,370000,1998,12,23,USA ,United States ,North America ,Americas 
Winter , ,48,1000000,1999,1,1,USA ,United States ,North America ,Americas 
Tornado , ,8,90000,1999,1,17,USA ,United States ,North America ,Americas 
Storm , ,3,0,1999,3,3,USA ,United States ,North America ,Americas 
Tornado , ,9,0,1999,4,4,USA ,United States ,North America ,Americas 
Tornado , ,9,41000,1999,4,8,USA ,United States ,North America ,Americas 
Storm , ,2,34000,1999,4,16,USA ,United States ,North America ,Americas 
Tornado , ,0,0,1999,4,15,USA ,United States ,North America ,Americas 
Tornado , ,49,1000000,1999,5,3,USA ,United States ,North America ,Americas 
Storm , ,2,1500,1999,5,16,USA ,United States ,North America ,Americas 
Tornado , ,1,150000,1999,8,11,USA ,United States ,North America ,Americas 
Hurricane ,Bret ,0,34000,1999,8,22,USA ,United States ,North America ,Americas 
Hurricane ,Floyd ,77,7000000,1999,9,13,USA ,United States ,North America ,Americas 
Hurricane ,Irene ,6,100000,1999,10,15,USA ,United States ,North America ,Americas 
Storm , ,10,1300000,1999,1,22,USA ,United States ,North America ,Americas 
Tornado , ,4,7000,1999,5,5,USA ,United States ,North America ,Americas 
Hurricane ,Dennis ,0,43000,1999,8,24,USA ,United States ,North America ,Americas 
Tornado , ,0,0,2000,1,0,USA ,United States ,North America ,Americas 
Tornado , ,22,0,2000,2,13,USA ,United States ,North America ,Americas 
Tornado , ,5,650000,2000,3,28,USA ,United States ,North America ,Americas 
Tornado , ,5,450000,2000,3,28,USA ,United States ,North America ,Americas 
Storm , ,0,28500,2000,5,26,USA ,United States ,North America ,Americas 
Storm , ,0,0,2000,5,23,USA ,United States ,North America ,Americas 
Tornado , ,1,8100,2000,7,25,USA ,United States ,North America ,Americas 
Tornado , ,1,0,2000,9,20,USA ,United States ,North America ,Americas 
Storm ,Leslie ,2,219000,2000,10,4,USA ,United States ,North America ,Americas 
Winter , ,0,0,2000,11,20,USA ,United States ,North America ,Americas 
Tornado , ,12,0,2000,11,16,USA ,United States ,North America ,Americas 
Winter , ,57,10000,2000,12,24,USA ,United States ,North America ,Americas 
Winter , ,4,350000,2005,1,22,USA ,United States ,North America ,Americas 
Tornado , ,7,0,2001,2,24,USA ,United States ,North America ,Americas 
Winter , ,11,0,2001,2,22,USA ,United States ,North America ,Americas 
Tornado , ,0,0,2001,4,10,USA ,United States ,North America ,Americas 
Tornado , ,0,1800,2001,3,29,USA ,United States ,North America ,Americas 
Hurricane ,Allison ,33,6000000,2001,6,5,USA ,United States ,North America ,Americas 
Storm , ,2,0,2001,3,20,USA ,United States ,North America ,Americas 
Tornado , ,4,0,2001,4,9,USA ,United States ,North America ,Americas 
Tornado , ,1,0,2001,4,21,USA ,United States ,North America ,Americas 
Tornado , ,0,0,2001,6,14,USA ,United States ,North America ,Americas 
Tornado , ,3,10000,2001,6,18,USA ,United States ,North America ,Americas 
Tornado , ,0,0,2001,6,13,USA ,United States ,North America ,Americas 
Storm , ,0,0,2001,6,21,USA ,United States ,North America ,Americas 
Tornado , ,0,0,2001,10,10,USA ,United States ,North America ,Americas 
Tornado , ,2,30000,2001,9,24,USA ,United States ,North America ,Americas 
Tornado , ,0,4000,2001,10,11,USA ,United States ,North America ,Americas 
Tornado , ,0,7000,2001,10,13,USA ,United States ,North America ,Americas 
Storm , ,11,0,2001,8,0,USA ,United States ,North America ,Americas 
Tornado , ,0,0,2001,8,20,USA ,United States ,North America ,Americas 
Winter , ,24,0,2002,1,0,USA ,United States ,North America ,Americas 
Winter , ,28,400000,2002,1,30,USA ,United States ,North America ,Americas 
Winter , ,20,0,2002,3,0,USA ,United States ,North America ,Americas 
Storm , ,6,51000,2002,3,19,USA ,United States ,North America ,Americas 
Tornado , ,2,0,2002,5,5,USA ,United States ,North America ,Americas 
Tornado , ,1,0,2002,4,21,USA ,United States ,North America ,Americas 
Tornado , ,10,0,2002,4,29,USA ,United States ,North America ,Americas 
Tornado , ,0,20000,2002,9,5,USA ,United States ,North America ,Americas 
Hurricane ,Isidore ,3,70000,2002,9,27,USA ,United States ,North America ,Americas 
Tornado , ,35,0,2002,11,9,USA ,United States ,North America ,Americas 
Hurricane ,Lili ,0,260000,2002,10,3,USA ,United States ,North America ,Americas 
Winter , ,22,113000,2002,12,4,USA ,United States ,North America ,Americas 
Storm , ,13,0,2002,12,19,USA ,United States ,North America ,Americas 
Winter , ,18,0,2002,12,23,USA ,United States ,North America ,Americas 
Typhoon ,Pongsona ,0,0,2002,12,8,USA ,United States ,North America ,Americas 
Winter , ,44,6000,2003,2,14,USA ,United States ,North America ,Americas 
Tornado , ,6,5000000,2003,3,20,USA ,United States ,North America ,Americas 
Winter , ,0,33600,2003,3,20,USA ,United States ,North America ,Americas 
Tornado , ,45,20000,2003,5,4,USA ,United States ,North America ,Americas 
Tornado , ,0,0,2003,8,8,USA ,United States ,North America ,Americas 
Hurricane ,Isabel ,21,5000000,2003,9,18,USA ,United States ,North America ,Americas 
Storm , ,8,0,2003,11,20,USA ,United States ,North America ,Americas 
Winter , ,13,0,2003,12,6,USA ,United States ,North America ,Americas 
Storm , ,4,400000,2003,2,15,USA ,United States ,North America ,Americas 
Tornado , ,0,0,2003,5,30,USA ,United States ,North America ,Americas 
Tropical storm ,Bill ,0,16000,2003,6,30,USA ,United States ,North America ,Americas 
Winter , ,56,0,2004,1,25,USA ,United States ,North America ,Americas 
Winter , ,0,0,2004,2,23,USA ,United States ,North America ,Americas 
Storm , ,5,300000,2004,3,4,USA ,United States ,North America ,Americas 
Tornado , ,4,500000,2004,5,21,USA ,United States ,North America ,Americas 
Storm , ,10,700000,2004,5,29,USA ,United States ,North America ,Americas 
Storm , ,5,15000,2004,5,27,USA ,United States ,North America ,Americas 
Tornado , ,0,6900,2004,6,24,USA ,United States ,North America ,Americas 
Storm , ,4,0,2004,6,28,USA ,United States ,North America ,Americas 
Hurricane ,Charley ,16,6800000,2004,8,13,USA ,United States ,North America ,Americas 
Hurricane ,Gaston ,7,62000,2004,8,29,USA ,United States ,North America ,Americas 
Hurricane ,Frances ,2,4400000,2004,9,5,USA ,United States ,North America ,Americas 
Hurricane ,Ivan ,52,6000000,2004,9,15,USA ,United States ,North America ,Americas 
Hurricane ,Jeanne ,6,7000000,2004,9,25,USA ,United States ,North America ,Americas 
Tornado , ,0,2100,2004,9,8,USA ,United States ,North America ,Americas 
Tornado , ,9,0,2004,3,20,USA ,United States ,North America ,Americas 
Winter , ,20,350000,2005,1,22,USA ,United States ,North America ,Americas 
Storm , ,0,350000,2005,4,6,USA ,United States ,North America ,Americas 
Hurricane ,Dennis ,5,0,2005,7,10,USA ,United States ,North America ,Americas 
Hurricane ,Katrina ,1322,125000000,2005,8,29,USA ,United States ,North America ,Americas 
Tornado , ,0,0,2005,8,18,USA ,United States ,North America ,Americas 
Hurricane ,Rita ,0,6000000,2005,9,23,USA ,United States ,North America ,Americas 
Hurricane ,Wilma ,4,120000,2005,10,24,USA ,United States ,North America ,Americas 
Winter , ,10,0,2005,12,8,USA ,United States ,North America ,Americas 
Storm , ,0,0,1993,9,8,URY ,Uruguay ,South America ,Americas 
Storm , ,1,0,1997,12,21,URY ,Uruguay ,South America ,Americas 
Storm , ,1,0,1999,6,29,URY ,Uruguay ,South America ,Americas 
Storm , ,0,0,2000,12,27,URY ,Uruguay ,South America ,Americas 
Storm , ,2,25000,2002,3,15,URY ,Uruguay ,South America ,Americas 
Storm , ,7,0,2005,8,23,URY ,Uruguay ,South America ,Americas 
Cyclone , ,0,0,1940,2,8,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone , ,100,250,1951,12,24,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Amanda ,0,0,1959,12,28,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Carlotta ,0,0,1972,1,18,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Wendy ,4,0,1972,2,2,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Gail ,0,0,1972,4,17,VUT ,Vanuatu ,Oceania ,Oceania 
Storm ,Alison ,0,0,1975,3,5,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,June ,0,0,1977,1,20,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Gordon ,0,0,1979,1,6,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Cliff ,0,0,1981,2,11,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Gyan ,0,1000,1981,12,12,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Eric & Nigel ,9,173000,1985,1,16,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Uma ,48,25000,1987,2,7,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Anne ,0,0,1988,1,11,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Bola ,0,0,1988,8,0,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Betsy ,2,0,1992,1,9,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Fran ,0,0,1992,3,9,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Prema ,4,6000,1993,3,30,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Yali; Zuman ,0,0,1998,3,21,VUT ,Vanuatu ,Oceania ,Oceania 
Storm , ,32,0,1999,5,8,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Paula ,1,0,2001,2,28,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Sose ,1,0,2001,4,7,VUT ,Vanuatu ,Oceania ,Oceania 
Cyclone ,Ivy (P13) ,2,0,2004,2,25,VUT ,Vanuatu ,Oceania ,Oceania 
Hurricane ,Joan ,11,0,1988,10,0,VEN ,Venezuela ,South America ,Americas 
Tropical storm ,Bret ,100,4500,1993,7,7,VEN ,Venezuela ,South America ,Americas 
Hurricane ,Ivan ,5,0,2004,9,8,VEN ,Venezuela ,South America ,Americas 
Typhoon , ,1000,0,1953,9,26,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon , ,2300,0,1953,10,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon , ,56,0,1956,11,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Iris & Jean ,7000,50000,1964,11,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Wanda ,23,0,1971,5,1,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon , ,89,0,1971,10,23,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon , ,100,0,1973,11,10,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Sarah ,0,0,1977,7,22,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Joe (n°4) ,132,0,1980,7,23,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Ruth (N°6) ,176,0,1980,9,15,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Nancy (N°7) ,70,0,1982,10,18,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,76,0,1983,5,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Herbert (N°7); Kim (N°9); Lex (N°10) ,578,0,1983,9,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Georgia (N°6) ,80,0,1983,10,5,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon , ,21,0,1984,4,15,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Agnes (n°9) ,134,0,1984,11,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Cecil ,798,0,1985,10,23,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Wayne (N°5) ,435,0,1986,9,6,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Maury ,101,0,1987,11,18,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,22,0,1987,12,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon , ,137,0,1988,10,10,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon , ,20,0,1988,11,6,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Irving ,104,0,1989,7,24,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Brian; Angela; Dan ,104,0,1989,10,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Cecil ,751,21000,1989,5,25,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Becky ,19,0,1990,8,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon , ,68,0,1990,11,15,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon , ,15,0,1990,10,23,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Fred ,17,9500,1991,8,17,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,251,1000,1991,12,28,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,8,0,1991,3,15,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Zeke ,21,0,1991,7,13,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Chuck ,14,400,1992,6,29,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Angela ,17,18000,1992,10,23,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Kyle ,130,0,1993,11,23,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,3,0,1993,3,16,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Lola ,73,0,1993,12,8,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Luke ,30,45000,1994,9,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Zack ,16,21200,1995,11,1,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Frankie  ,585,362000,1996,7,24,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Willie ,9,138000,1996,9,16,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,33,0,1996,9,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Linda ,3682,200000,1997,11,2,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Fritz ,10,5000,1997,9,25,VNM ,Viet Nam ,South-east Asia ,Asia 
Tornado , ,42,0,1998,5,8,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Chip; Elvis & Dawn ,283,93200,1998,11,23,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Faith & Gil ,43,15000,1998,12,16,VNM ,Viet Nam ,South-east Asia ,Asia 
Tornado , ,10,0,1999,6,6,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,3,0,2000,6,12,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,0,0,2000,7,10,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Kaemi ,17,7140,2000,8,20,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,0,0,2000,8,24,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,0,35,2000,8,24,VNM ,Viet Nam ,South-east Asia ,Asia 
Tornado , ,0,0,2000,8,24,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Wukong ,2,3000,2000,9,10,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Durian ,30,0,2001,7,4,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Usagi ,3,3200,2001,8,11,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Lingling (Nanang) ,20,0,2001,11,12,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,0,100,2002,10,0,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Koni ,0,0,2003,7,23,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Chanthu ,14,7500,2004,6,12,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Muifa ,56,23000,2004,11,26,VNM ,Viet Nam ,South-east Asia ,Asia 
Storm , ,13,0,2005,8,13,VNM ,Viet Nam ,South-east Asia ,Asia 
Tropical storm ,Vicente ,13,,,,,,Viet Nam ,,
Tropical storm ,Damrey ,75,219250,2005,9,27,VNM ,Viet Nam ,South-east Asia ,Asia 
Typhoon ,Kai Tak ,,,,,,,Viet Nam ,,
Hurricane ,Hugo ,0,21800,1989,9,17,VGB ,Virgin Is (UK) ,Caribbean ,Americas 
Hurricane ,Marilyn ,0,10000,1995,9,18,VGB ,Virgin Is (UK) ,Caribbean ,Americas 
Hurricane ,Luis ,0,2000,1996,7,8,VGB ,Virgin Is (UK) ,Caribbean ,Americas 
Hurricane ,Marilyn ,7,136000,1995,9,15,VIR ,Virgin Is (US) ,Caribbean ,Americas 
Hurricane ,Lenny ,3,31500,1999,11,17,VIR ,Virgin Is (US) ,Caribbean ,Americas 
Hurricane ,Jeanne ,0,0,2004,9,15,VIR ,Virgin Is (US) ,Caribbean ,Americas 
Cyclone , ,0,0,1965,2,5,WLF ,Wallis and Futuna Is ,Oceania ,Oceania 
